tracking_id,gene_short_name,P5 AT1 Control_A,P5 AT1 Control_B,P5 AT1 Control_C,P5 AT1 Mutant_A, P5 AT1 Mutant_B,P5 AT1 Mutant_C,Average Log2 foldchange (FPKM +1),T-test p-value
XLOC_013429,Impa1,12.8,13.0,19.4,25.6,17.4,23.1,0.5,0.133410668
XLOC_013430,Slc10a5,0.2,0.0,0.1,0.4,0.0,0.3,0.2,0.236012051
XLOC_013431,Zfand1,6.5,5.5,8.0,12.7,8.7,11.3,0.6,0.033658608
XLOC_013432,Snx16,2.3,2.1,2.9,2.7,2.0,3.5,0.1,0.244812081
XLOC_013433,Gm10745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013434,4930539N22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013435,1810022K09Rik,56.9,53.9,66.0,116.2,69.7,100.9,0.7,0.073901258
XLOC_013436,Car1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.422649731
XLOC_013437,Gm9733,0.8,1.7,0.5,0.3,0.7,0.2,-0.5,0.017698989
XLOC_013438,Sirpb1a,1.0,2.1,1.8,0.7,0.6,1.3,-0.5,0.14772894
XLOC_013439,Sirpb1b,0.3,0.9,1.2,0.2,0.3,0.6,-0.4,0.152847743
XLOC_013440,LOC100038947,1.0,5.2,5.1,0.5,1.5,2.8,-0.8,0.109486502
XLOC_013441,Gm5150,0.5,1.1,2.3,0.6,0.9,1.2,-0.2,0.34822436
XLOC_013442,Cyp7b1,0.9,0.6,1.0,0.9,0.6,0.7,-0.1,0.496850827
XLOC_013443,4930433B08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013444,Armc1,11.4,11.6,13.0,13.0,11.9,15.6,0.2,0.125275363
XLOC_013445,Pde7a,75.5,31.2,43.3,7.8,12.0,14.6,-2.0,0.074887986
XLOC_013446,Crh,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_013447,Hps3,7.1,4.7,6.1,3.9,3.9,5.3,-0.4,0.179691875
XLOC_013448,Gyg,40.4,64.0,45.1,36.5,18.8,38.2,-0.7,0.305411303
XLOC_013449,Cpa3,0.2,2.9,1.1,0.1,1.4,0.6,-0.4,0.186723161
XLOC_013450,Mir7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013451,Cpb1,0.3,0.6,0.3,0.5,0.4,0.0,-0.1,0.605092066
XLOC_013452,Agtr1b,0.0,0.3,0.1,0.2,0.0,0.1,-0.1,0.744284521
XLOC_013453,Nlgn1,0.2,0.2,0.3,0.1,0.1,0.3,-0.1,0.1061007
XLOC_013454,Ect2,3.5,3.8,6.4,10.7,13.9,16.6,1.4,0.006462774
XLOC_013455,Fndc3b,71.1,44.3,65.9,38.0,34.1,43.7,-0.6,0.055565281
XLOC_013456,Mir3092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013457,Tmem212,4.3,3.6,1.6,1.5,0.3,1.4,-1.0,0.172938913
XLOC_013458,Mecom,36.2,14.0,22.6,29.6,20.3,26.6,-0.3,0.288036756
XLOC_013459,Mecom,18.3,5.9,9.0,11.2,6.5,6.1,0.1,0.584384972
XLOC_013460,Actrt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013461,Lrrc34,0.5,0.6,0.4,0.1,0.0,0.3,-0.4,0.080418946
XLOC_013462,Phc3,10.7,7.1,12.5,5.7,6.0,9.1,-0.5,0.109157157
XLOC_013463,Slc7a14,0.2,0.2,0.2,0.1,0.1,0.2,-0.1,0.2363459
XLOC_013464,Zmat3,2.4,2.6,3.4,6.1,4.3,6.7,0.8,0.032029962
XLOC_013465,Kcnmb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013466,Gnb4,21.1,31.7,30.5,8.4,12.9,10.9,-1.3,0.001978237
XLOC_013467,Mrpl47,7.9,8.1,8.4,13.2,11.1,12.7,0.5,0.01829712
XLOC_013468,Pex5l,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.616432841
XLOC_013469,Ccdc39,2.4,1.2,2.0,1.2,0.7,1.5,-0.4,0.074983461
XLOC_013470,Dnajc19,17.0,19.0,20.0,35.8,27.7,25.5,0.6,0.093418045
XLOC_013471,Gm3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013472,Mir6378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013473,Gm6639,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.422649731
XLOC_013474,Dcun1d1,13.7,9.6,11.8,15.1,10.7,15.9,0.2,0.126727778
XLOC_013475,Mccc1,6.9,5.2,7.8,5.9,4.9,7.5,-0.1,0.156047543
XLOC_013476,Ccdc144b,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.637369518
XLOC_013477,Qrfpr,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.562930719
XLOC_013478,Anxa5,246.1,217.1,286.1,339.2,251.6,298.3,0.2,0.171769755
XLOC_013479,Mir7009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013480,Gm11548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013481,Gm11549,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.682106289
XLOC_013482,Ccna2,3.3,10.5,9.0,27.5,22.6,26.5,1.7,0.076217159
XLOC_013483,Bbs7,1.4,2.6,2.6,1.7,1.8,2.5,-0.1,0.621047441
XLOC_013484,Trpc3,0.1,0.8,0.4,0.3,0.5,0.4,0.0,0.826360732
XLOC_013485,Il2,0.2,0.1,0.1,0.0,0.0,0.1,-0.1,0.236495044
XLOC_013486,Il21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013487,Cetn4,1.2,0.6,1.4,1.7,1.3,1.5,0.3,0.140469491
XLOC_013488,Nudt6,3.7,4.1,3.7,3.4,4.9,2.3,-0.1,0.571007003
XLOC_013489,Gm5148,33.0,38.0,42.2,38.1,36.9,53.7,0.2,0.274016737
XLOC_013490,5430434I15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013491,Ankrd50,16.0,14.8,13.9,10.2,10.0,10.6,-0.5,0.019102615
XLOC_013492,1700017G19Rik,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.190457514
XLOC_013493,Mfsd8,5.0,3.7,6.4,3.9,2.8,4.6,-0.3,0.006898195
XLOC_013494,Gm10731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013495,1700034I23Rik,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.920265938
XLOC_013496,Pgrmc2,17.9,17.6,15.9,18.7,17.7,15.7,0.0,0.579075642
XLOC_013497,C430002E04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013498,Sclt1,2.7,2.8,2.8,2.8,3.2,3.9,0.2,0.206054948
XLOC_013499,2610316D01Rik,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.422649731
XLOC_013500,1700027H10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013501,Pabpc4l,0.3,0.6,0.8,0.7,0.5,1.2,0.2,0.290288832
XLOC_013502,Gm7977,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.422649731
XLOC_013503,1700018B24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013504,Pcdh18,4.5,11.6,9.6,4.4,6.3,8.0,-0.4,0.267705836
XLOC_013505,Slc7a11,0.6,0.9,0.5,0.5,0.5,0.6,-0.1,0.404170762
XLOC_013506,Elf2,22.7,18.5,17.0,15.1,13.6,16.8,-0.3,0.175607409
XLOC_013507,Mgarp,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.42998223
XLOC_013508,Ndufc1,61.7,56.7,64.1,121.0,87.9,99.9,0.7,0.022076269
XLOC_013509,Setd7,11.0,9.7,10.7,7.4,6.9,9.5,-0.4,0.070575267
XLOC_013510,Maml3,8.1,5.4,5.7,5.6,4.8,6.4,-0.2,0.453540476
XLOC_013511,Gm20750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19642976
XLOC_013512,Cog6,14.3,12.2,15.3,13.2,10.2,14.7,-0.1,0.13187792
XLOC_013513,Nhlrc3,14.1,11.4,10.4,8.9,7.3,8.7,-0.5,0.062228743
XLOC_013514,Frem2,6.8,9.8,14.3,12.7,17.3,20.0,0.7,0.024921316
XLOC_013515,Ufm1,12.1,8.8,10.0,15.0,9.4,12.2,0.2,0.078688843
XLOC_013516,Exosc8,5.4,8.5,10.7,12.4,11.5,12.6,0.6,0.160949948
XLOC_013517,Rfxap,6.7,9.2,7.6,8.0,10.6,8.2,0.2,0.042954111
XLOC_013518,Sertm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013519,Ccna1,0.3,0.5,0.3,0.3,0.2,0.3,-0.1,0.635976965
XLOC_013520,Nbea,10.2,5.3,8.4,10.9,7.9,11.5,0.3,0.118496621
XLOC_013521,Tm4sf1,17.6,27.6,15.5,213.4,95.9,159.5,2.9,0.035475193
XLOC_013522,Wwtr1,82.9,62.1,70.8,63.1,66.2,69.7,-0.1,0.534047992
XLOC_013523,Commd2,13.5,12.2,13.8,15.3,13.3,13.6,0.1,0.272074093
XLOC_013524,Ankub1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544152162
XLOC_013525,Pfn2,9.2,8.7,19.3,16.3,12.7,18.7,0.4,0.230538006
XLOC_013526,1700007F19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013527,Serp1,86.9,61.2,77.0,101.6,65.0,85.7,0.2,0.059045885
XLOC_013528,Erich6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779432048
XLOC_013529,Siah2,6.5,7.9,6.2,5.1,7.3,5.2,-0.2,0.063270102
XLOC_013530,Clrn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_013531,Gpr171,0.1,1.7,1.0,0.1,0.7,0.7,-0.3,0.178299168
XLOC_013532,"F630111L10Rik,P2ry14",4.9,24.1,24.1,10.5,11.9,18.8,-0.1,0.864313111
XLOC_013533,Gpr87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013534,P2ry13,0.7,1.1,1.7,0.5,0.6,1.3,-0.2,0.087927434
XLOC_013535,P2ry12,0.4,0.8,1.1,0.3,0.4,0.7,-0.3,0.099385604
XLOC_013536,Igsf10,1.6,3.7,3.3,2.8,1.9,3.0,-0.1,0.833182534
XLOC_013537,Dhx36,13.9,13.0,15.5,12.6,11.0,15.0,-0.1,0.125446446
XLOC_013538,Gpr149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013539,Plch1,0.2,0.2,0.2,2.1,1.2,1.6,1.1,0.010114933
XLOC_013540,E130311K13Rik,2.6,1.8,2.1,3.3,2.2,3.4,0.3,0.074164471
XLOC_013541,Slc33a1,13.7,9.9,13.3,10.7,9.4,12.1,-0.2,0.165331496
XLOC_013542,Vmn2r2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013543,Vmn2r3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013544,Vmn2r4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013545,Vmn2r5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013546,Vmn2r6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013547,Vmn2r-ps11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013548,Vmn2r7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013549,A730090N16Rik,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.364868321
XLOC_013550,Ssr3,119.5,97.8,118.5,127.4,100.8,124.9,0.1,0.035711672
XLOC_013551,4931440P22Rik,1.4,1.4,0.3,0.5,0.6,0.2,-0.5,0.136890185
XLOC_013552,Ccnl1,65.9,42.9,56.3,35.1,46.5,54.1,-0.3,0.463183354
XLOC_013553,Veph1,5.4,1.8,7.8,2.9,2.0,4.4,-0.4,0.248727405
XLOC_013554,Shox2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_013555,Lxn,19.5,20.2,20.0,30.2,21.8,28.6,0.4,0.117385827
XLOC_013556,Rarres1,0.2,0.8,0.2,1.0,0.3,0.2,0.1,0.787960681
XLOC_013557,Ift80,5.7,4.7,7.3,4.1,4.4,7.3,-0.2,0.341129822
XLOC_013558,Trim59,7.6,6.6,8.9,13.5,15.0,18.4,0.9,0.009983211
XLOC_013559,Kpna4,33.8,28.2,33.0,27.3,25.8,35.0,-0.1,0.40902115
XLOC_013560,B3galnt1,0.9,2.5,2.1,1.2,1.1,1.9,-0.2,0.541604672
XLOC_013561,Sptssb,0.0,0.2,0.1,12.0,1.9,3.1,2.2,0.092374422
XLOC_013562,Gm6634,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.374002347
XLOC_013563,Sis,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.249930208
XLOC_013564,Slitrk3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_013565,4930509J09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013566,Bche,1.1,1.1,0.7,3.0,0.4,1.3,0.3,0.603922933
XLOC_013567,Gm20356,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.73351215
XLOC_013568,Zbbx,0.1,0.1,0.2,0.0,0.0,0.0,-0.2,0.106141349
XLOC_013569,Serpini2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013570,Pdcd10,32.7,25.6,29.5,35.6,25.1,30.9,0.1,0.363860144
XLOC_013571,2410007B07Rik,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_013572,Golim4,28.4,28.8,32.8,52.2,39.1,51.5,0.6,0.035674262
XLOC_013573,Rapgef2,13.8,10.0,10.5,7.0,7.3,7.8,-0.6,0.076322044
XLOC_013574,Fnip2,6.1,4.7,6.2,3.5,2.9,4.8,-0.5,0.038917961
XLOC_013575,Etfdh,21.5,18.6,20.1,22.6,20.7,23.4,0.1,0.073519876
XLOC_013576,Rxfp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_013577,Tmem144,3.0,2.6,2.5,3.0,2.5,2.6,0.0,0.648957667
XLOC_013578,Gria2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125440979
XLOC_013579,Glrb,0.1,0.3,0.2,0.2,0.1,0.3,0.0,0.892808447
XLOC_013580,Tdo2,0.4,0.1,0.2,0.2,0.1,0.0,-0.1,0.309101193
XLOC_013581,Gucy1b3,7.8,17.5,15.6,8.0,8.6,13.9,-0.4,0.359696906
XLOC_013582,"Gucy1a3,Mir7010",13.7,29.4,28.8,14.2,14.3,22.7,-0.4,0.298385734
XLOC_013583,Npy2r,0.1,0.4,1.4,0.1,0.1,0.6,-0.3,0.180362324
XLOC_013584,Rbm46,0.2,0.7,0.5,0.2,0.1,0.2,-0.3,0.186950951
XLOC_013585,Lrat,0.1,0.2,0.2,0.1,0.1,0.2,-0.1,0.519704067
XLOC_013586,Fgb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_013587,1700028M03Rik,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.422649731
XLOC_013588,Tlr2,12.0,20.7,23.7,5.9,8.3,13.3,-1.0,0.016717205
XLOC_013589,D930015E06Rik,5.1,8.5,9.1,5.3,6.1,7.8,-0.2,0.298662129
XLOC_013590,Mnd1,0.4,2.1,2.2,4.6,3.7,2.8,0.9,0.225239849
XLOC_013591,Trim2,10.1,5.5,10.3,8.2,6.2,9.2,-0.1,0.552037647
XLOC_013592,4930565D16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013593,Fhdc1,4.0,2.2,4.2,2.9,2.0,3.5,-0.2,0.111172053
XLOC_013594,Arfip1,31.0,23.0,33.2,28.8,25.7,32.7,0.0,0.914243596
XLOC_013595,Dear1,0.0,0.4,0.3,0.5,0.3,0.0,0.0,0.964899509
XLOC_013596,Fam160a1,9.4,5.8,6.3,6.1,6.8,7.0,-0.1,0.783912661
XLOC_013597,Glt28d2,4.3,2.7,3.6,3.7,2.5,3.6,-0.1,0.188904176
XLOC_013598,Prss48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013599,Rps3a1,638.9,724.9,809.2,1263.4,921.0,961.3,0.5,0.15018263
XLOC_013600,Snord73a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013601,Rnu73b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013602,Mab21l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_013603,Dclk2,0.5,1.1,0.6,0.4,0.6,0.7,-0.1,0.43142526
XLOC_013604,Cd1d1,2.1,4.6,3.8,2.5,2.5,4.3,-0.1,0.685183011
XLOC_013605,Kirrel,15.5,14.5,18.6,17.8,23.5,23.4,0.4,0.111854939
XLOC_013606,Fcrls,0.2,2.6,2.2,0.7,1.1,0.9,-0.3,0.513159448
XLOC_013607,Lrrc71,6.7,4.8,5.4,3.7,3.1,4.1,-0.5,0.048406061
XLOC_013608,Pear1,5.1,8.7,6.5,10.2,8.0,7.0,0.3,0.438180109
XLOC_013609,Ntrk1,0.1,0.1,0.1,0.0,0.0,0.0,-0.1,0.017884226
XLOC_013610,Prcc,21.6,27.8,22.4,26.9,28.6,23.7,0.1,0.229949948
XLOC_013611,Rrnad1,7.6,6.9,7.4,5.9,5.8,6.2,-0.3,0.019497389
XLOC_013612,Bcan,0.0,0.1,0.4,0.1,0.2,0.5,0.1,0.069430315
XLOC_013613,Hapln2,0.0,0.0,0.1,0.0,0.0,0.0,-0.1,0.4183634
XLOC_013614,Apoa1bp,67.1,76.4,75.0,89.0,91.1,74.3,0.2,0.218918976
XLOC_013615,Ttc24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013616,1700113A16Rik,9.5,5.4,6.4,7.0,5.3,7.0,-0.1,0.561081726
XLOC_013617,Rhbg,1.1,0.2,0.3,0.4,0.2,0.3,-0.2,0.45194419
XLOC_013618,Tsacc,1.2,0.6,0.2,0.4,0.2,1.4,0.0,0.946301342
XLOC_013619,Tmem79,13.4,8.6,11.7,17.0,19.6,16.2,0.6,0.125972253
XLOC_013620,Bglap3,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.422649731
XLOC_013621,Bglap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013622,Bglap,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.763947459
XLOC_013623,Pmf1,5.2,15.3,9.6,26.1,28.3,24.2,1.4,0.065256346
XLOC_013624,Slc25a44,9.3,10.2,9.7,8.3,8.7,9.0,-0.2,0.039996692
XLOC_013625,Sema4a,4.0,6.9,5.9,4.9,4.1,4.8,-0.2,0.482754552
XLOC_013626,Mir7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013627,Lmna,120.1,113.5,111.7,211.4,215.4,166.6,0.8,0.017218049
XLOC_013628,Mir1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013629,Rab25,60.6,36.9,46.2,126.0,88.4,82.9,1.0,0.012643818
XLOC_013630,Lamtor2,55.8,66.8,76.1,98.3,73.1,78.7,0.3,0.306833221
XLOC_013631,Rxfp4,0.5,0.2,0.1,0.0,0.1,0.0,-0.3,0.1693255
XLOC_013632,Syt11,4.6,4.1,3.7,4.2,3.6,3.7,-0.1,0.122100421
XLOC_013633,1500004A13Rik,2.5,1.5,2.5,1.6,2.1,2.1,-0.1,0.639587874
XLOC_013634,Msto1,10.7,11.5,16.4,19.4,16.9,18.5,0.5,0.116618794
XLOC_013635,Dap3,6.8,7.7,8.9,9.9,9.8,9.0,0.3,0.18333603
XLOC_013636,Rusc1,18.2,15.3,14.7,13.3,17.2,12.1,-0.2,0.410138299
XLOC_013637,Fdps,33.2,34.1,38.1,38.9,55.7,38.9,0.3,0.251777408
XLOC_013638,Hcn3,0.1,0.3,0.1,0.1,0.3,0.2,0.0,0.497127335
XLOC_013639,Mtx1,11.5,12.6,13.7,20.5,20.1,17.4,0.6,0.050218662
XLOC_013640,Mir92b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013641,Trim46,3.1,6.3,8.5,5.0,6.1,6.2,0.0,0.891709436
XLOC_013642,Slc50a1,15.5,16.7,18.3,22.9,20.1,21.3,0.3,0.085475608
XLOC_013643,Efna1,131.7,179.6,166.7,30.3,57.5,44.8,-1.9,0.004998289
XLOC_013644,Efna3,0.7,1.6,1.5,0.8,1.2,1.0,-0.2,0.245660662
XLOC_013645,Efna4,7.4,7.6,7.1,14.3,12.3,12.1,0.7,0.010798648
XLOC_013646,Adam15,25.3,32.3,20.2,26.5,28.4,23.2,0.0,0.845402002
XLOC_013647,Dcst1,0.1,0.1,0.0,0.0,0.1,0.0,-0.1,0.246532383
XLOC_013648,Zbtb7b,24.3,16.3,18.1,27.0,27.0,21.5,0.4,0.168166098
XLOC_013649,"Flad1,Lenep",5.4,5.0,7.6,6.2,5.6,6.7,0.0,0.694033192
XLOC_013650,Cks1b,7.5,21.6,17.4,53.5,48.3,45.0,1.7,0.07352596
XLOC_013651,Chrnb2,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.784956424
XLOC_013652,Il6ra,3.8,7.3,4.6,1.5,2.4,2.4,-1.0,0.027319709
XLOC_013653,Atp8b2,13.2,16.1,14.1,13.9,14.9,15.3,0.0,0.740045653
XLOC_013654,Hax1,16.5,23.4,24.5,39.4,33.3,35.7,0.7,0.08525946
XLOC_013655,Ubap2l,38.7,35.6,46.1,45.0,38.9,52.9,0.2,0.021129017
XLOC_013656,Rps27,1470.7,1582.6,1423.9,2029.8,1379.2,1361.9,0.1,0.770885038
XLOC_013657,Creb3l4,1.0,0.5,1.5,2.3,1.0,1.7,0.4,0.145613594
XLOC_013658,Slc27a3,2.9,8.4,3.8,6.1,6.6,5.1,0.3,0.472578407
XLOC_013659,Ints3,9.5,10.5,15.2,12.6,12.6,15.6,0.2,0.159256539
XLOC_013660,Npr1,18.2,17.2,15.8,6.3,7.5,10.4,-1.0,0.052805388
XLOC_013661,Snapin,33.6,29.4,31.9,28.4,23.9,26.2,-0.3,0.003615262
XLOC_013662,Chtop,35.5,38.2,40.0,48.4,46.0,46.9,0.3,0.042136297
XLOC_013663,S100a1,49.0,62.1,52.5,113.4,86.5,90.3,0.8,0.060626641
XLOC_013664,S100a9,58.3,90.7,57.9,32.7,27.4,29.1,-1.2,0.050679702
XLOC_013665,9130204L05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013666,Lor,0.6,2.0,1.3,0.4,1.8,1.1,-0.1,0.010386156
XLOC_013667,Prr9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.422649731
XLOC_013668,Lelp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013669,Sprr1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013670,Sprr3,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.189991468
XLOC_013671,Sprr1a,2.8,0.6,0.8,1842.7,780.4,995.9,9.0,2.46302E-05
XLOC_013672,Sprr4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013673,Ivl,0.4,0.1,0.7,0.2,0.1,0.5,-0.2,0.117436599
XLOC_013674,Smcp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013675,Lce6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013676,Lce1a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013677,Lce1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013678,Lce1a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013679,Lce1d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013680,Lce1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013681,Lce1f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013682,Lce1g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013683,Lce1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013684,Lce1i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013685,Lce1j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013686,Lce1k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013687,Kprp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013688,Lce1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013689,2310050C09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013690,Lce3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013691,Crct1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.422649731
XLOC_013692,Lce1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013693,Tdpoz2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013694,Tdpoz1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013695,Gm9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013696,Gm10697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013697,Gm9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013698,Tdpoz5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013699,Gm10696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_013700,Oaz3,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.172603523
XLOC_013701,Riiad1,1.1,1.6,0.6,2.1,0.7,1.4,0.2,0.705041445
XLOC_013702,Snx27,8.8,9.7,14.7,9.1,8.9,14.5,0.0,0.589172493
XLOC_013703,Tuft1,25.0,20.3,22.0,50.2,77.1,61.7,1.4,0.031142258
XLOC_013704,BC021767,0.8,0.4,0.6,1.1,1.4,1.4,0.5,0.087943099
XLOC_013705,Cgn,57.4,24.7,48.5,64.6,63.4,73.5,0.7,0.176519611
XLOC_013706,Psmb4,100.4,127.5,112.2,178.8,171.3,144.2,0.5,0.066690529
XLOC_013707,Zfp687,11.5,8.9,9.3,8.0,9.5,9.0,-0.1,0.496416995
XLOC_013708,Psmd4,54.1,57.1,52.7,77.0,68.9,67.6,0.4,0.031600142
XLOC_013709,Pip5k1a,30.2,21.4,19.0,19.7,21.3,19.5,-0.2,0.451162408
