"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"272","Stabilization of p53 Homo sapiens R-HSA-69541",2.38374476768023e-06,0.00032573054121939,0.530402407494504,2.37643175820634,0,48,"ATM;PSMB8;PSMB10;PSMA6;PSMB5;MDM4;MDM2;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"273","p53-Independent DNA Damage Response Homo sapiens R-HSA-69610",4.0523661050564e-05,0.00167160101833576,0.478140315780972,2.1422750259905,16,48,"ATM;PSMB8;PSMB10;PSMA6;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"274","p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613",4.0523661050564e-05,0.00167160101833576,0.478140315780972,2.1422750259905,16,48,"ATM;PSMB8;PSMB10;PSMA6;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"275","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601",4.0523661050564e-05,0.00167160101833576,0.478140315780972,2.1422750259905,16,48,"ATM;PSMB8;PSMB10;PSMA6;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"276","Vif-mediated degradation of APOBEC3G Homo sapiens R-HSA-180585",4.75799640771271e-06,0.000415624980320787,0.52005784076701,2.31864389423172,1,47,"PSMB8;PSMB10;PSMA6;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;RBX1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"277","AUF1 (hnRNP D0) binds and destabilizes mRNA Homo sapiens R-HSA-450408",2.39383348494279e-06,0.00032573054121939,0.530912952373709,2.40134586324148,0,50,"PSMB8;PSMB10;PSMA6;HNRNPD;EIF4G1;PSMB5;PSME4;UBC;PSMF1;HSPA8;HSPB1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PABPC1;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"278","Degradation of AXIN Homo sapiens R-HSA-4641257",2.39383348494279e-06,0.00032573054121939,0.530774222554068,2.40071838132187,0,50,"TNKS2;PSMB8;PSMB10;PSMA6;PSMB5;PSME4;RNF146;TNKS;UBC;PSMF1;AXIN1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"279","Degradation of DVL Homo sapiens R-HSA-4641258",0.00246122667537501,0.0384728590834935,0.387442103116305,1.76848008997945,1024,52,"PSMB8;CUL3;PSMB10;PSMA6;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;RBX1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"280","Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768",2.39839211792414e-06,0.00032573054121939,0.531980284048359,2.41723198053814,0,51,"PSMB8;ERLEC1;PSMB10;PSMA6;PSMB5;VCP;PSME4;OS9;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;SYVN1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;SEL1L;PSMA7;PSMD6;DERL2;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"281","Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390",2.39839211792414e-06,0.00032573054121939,0.531980284048359,2.41723198053814,0,51,"PSMB8;ERLEC1;PSMB10;PSMA6;PSMB5;VCP;PSME4;OS9;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;SYVN1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;SEL1L;PSMA7;PSMD6;DERL2;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"282","Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346",3.62714848095022e-05,0.00164502544306019,0.458158750702679,2.11765892952303,14,55,"PSMB8;ERLEC1;PSMB10;PSMA6;PSMB5;DISP2;VCP;PSME4;OS9;UBC;P4HB;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;SYVN1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;SEL1L;PSMA7;PSMD6;DERL2;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"283","The role of GTSE1 in G2/M progression after G2 checkpoint Homo sapiens R-HSA-8852276",2.39383348494279e-05,0.00114672345972259,0.475178313223179,2.1492553000616,9,50,"PSMB8;PSMB10;PSMA6;PSMB5;HSP90AA1;PSME4;UBC;HSP90AB1;PSMF1;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"284","Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978",1.41380391011035e-05,0.000807499540966871,0.519415664486322,2.25295824029466,5,42,"PSMB8;PSMB10;PSMA6;PSMB5;PSME4;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"285","Regulation of ornithine decarboxylase (ODC) Homo sapiens R-HSA-350562",7.12090103134383e-06,0.00046455812545009,0.517764879294229,2.29698417504048,2,46,"ODC1;PSMB8;PSMB10;PSMA6;PSMB5;OAZ1;PSME4;PSMF1;PSMA3;PSMA4;PSMC2;AZIN1;PSMA2;PSMB2;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"286","G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615",7.21950421258071e-05,0.00274896506555958,0.453286360971792,2.07805005282956,29,53,"ATM;PSMB8;PSMB10;PSMA6;PSMB5;MDM4;CDKN1B;MDM2;PSME4;UBC;PSMF1;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"287","p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580",7.19517635377243e-06,0.00046455812545009,0.491284561660093,2.23231722978945,2,51,"ATM;PSMB8;PSMB10;PSMA6;PSMB5;MDM4;CDKN1B;MDM2;PSME4;UBC;PSMF1;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"288","p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563",7.19517635377243e-06,0.00046455812545009,0.491284561660093,2.23231722978945,2,51,"ATM;PSMB8;PSMB10;PSMA6;PSMB5;MDM4;CDKN1B;MDM2;PSME4;UBC;PSMF1;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"289","SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577",2.39383348494279e-06,0.00032573054121939,0.53172201530817,2.40500529539902,0,50,"PSMB8;PSMB10;PSMA6;CCND1;PSMB5;CDKN1B;CKS1B;CUL1;UBC;PSMF1;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;CDK4;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"290","Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656",0.00295617164804742,0.0418087133080992,0.365482764415141,1.716110054345,1212,59,"PSMB8;PSMB10;PSMA6;CCND1;PSMB5;CDKN1B;CKS1B;CUL1;UBC;PSMF1;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;CDK4;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;CCNH;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;FZR1"
"291","Cyclin E associated events during G1/S transition Homo sapiens R-HSA-69202",0.00233101366280271,0.0372210246157207,0.372449636825904,1.74244076762495,958,58,"PSMB8;PSMB10;PSMA6;CCND1;PSMB5;CDKN1B;CKS1B;CUL1;UBC;PSMF1;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;CDK4;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;CCNH;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"292","CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827",0.000368650356681189,0.00960431192406256,0.432552837858759,1.95645814098419,153,50,"PSMB8;PSMB10;PSMA6;PSMB5;PSME4;UBC;ORC2;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;ORC4;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"293","Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531",0.00274937622897369,0.0407261577080954,0.335102593919564,1.66895467762369,1091,78,"PSMB8;PSMB10;PSMA6;HNRNPD;EIF4G1;PSMB5;TNPO1;ANP32A;KHSRP;XRN1;PSME4;YWHAB;SET;UBC;YWHAZ;ELAVL1;PARN;PRKCA;PSMF1;HSPA8;HSPB1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;EXOSC8;EXOSC4;PSMB9;EXOSC7;EXOSC1;PSMD13;EXOSC3;PSMD14;PSMB3;PSME2;MAPKAPK2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;ZFP36;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PABPC1;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"294","MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128",0.000164999175004125,0.0053266038017636,0.390791012203711,1.92558705001067,65,74,"TNRC6A;TNRC6B;TNRC6C;PSMB8;PAK3;PSMB10;PSMA6;CDC14B;PSMB5;FOXO1;CDC42;JUN;MAPK6;AGO1;PRKACB;SEPT7;PSME4;FOXO3;PRKACA;PAK2;KALRN;UBC;NCOA3;PSMF1;HSPB1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;RAC1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"295","PCP/CE pathway Homo sapiens R-HSA-4086400",0.00133249333753331,0.0244290445214441,0.355210469854685,1.75026717457831,532,74,"WNT4;PSMB8;PSMB10;PSMA6;PSMB5;FZD3;PFN1;DAAM1;ARRB2;CLTC;PSME4;RHOA;UBC;PRICKLE1;PRKCA;PSMF1;PRKCB;CLTA;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;RAC1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;AP2M1;CLTB;PSMD7;PSMA7;PSMD6;AP2B1;AP2A1;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;AP2A2;PSMD3;PSMC4;PSMD12;PSMD4;AP2S1"
"296","Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494",0.000446739458919679,0.0110568016082621,0.331844590263832,1.74933282066514,169,105,"TNRC6A;ITPR2;TNRC6B;WNT4;PLCB1;TNRC6C;PSMB8;PSMB10;PSMA6;GNG5;PSMB5;GNB2;GNB1;AGO1;FZD3;PFN1;DAAM1;GNAO1;ARRB2;CLTC;PSME4;RHOA;PPP3CA;CALM1;UBC;PRICKLE1;PRKCA;PPP3R1;NLK;PSMF1;PRKCB;MAP3K7;CLTA;PSMA3;GNG12;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;RAC1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;AP2M1;CLTB;PSMD7;PSMA7;PSMD6;AP2B1;AP2A1;PSMB6;GNG4;CTNNB1;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;AP2A2;PSMD3;PSMC4;PSMD12;PSMD4;AP2S1"
"297","Signaling by Wnt Homo sapiens R-HSA-195721",0.000279698043880207,0.00798753067619437,0.282078398412804,1.63243052923796,94,188,"TNRC6A;ITPR2;TNRC6B;WNT4;USP34;CXXC4;TCF4;CSNK1A1;PLCB1;SMARCA4;TNRC6C;TNKS2;BCL9;CDC73;PSMB8;CREBBP;EP300;CUL3;PSMB10;PSMA6;GNG5;CSNK2B;PSMB5;SOX4;CTNNBIP1;CHD8;CSNK1G2;GNB2;LRP6;GNB1;TRRAP;AGO1;BTRC;FZD3;PFN1;DAAM1;GNAO1;ARRB2;GSK3B;CSNK2A2;KMT2D;CLTC;PPP2R5C;PSME4;RHOA;PPP3CA;WLS;PPP2R5A;CUL1;XIAP;CSNK2A1;CSNK1E;TLE2;RNF146;PPP2CA;APC;CALM1;TNKS;UBC;TLE3;YWHAZ;PRICKLE1;ASH2L;PRKCA;H3F3A;PPP3R1;NLK;PSMF1;PRKCB;AXIN1;MAP3K7;CLTA;PSMA3;GNG12;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;RAC1;VPS29;PSMC6;PPP2CB;PSME1;H2AFX;PSMA1;PSMC5;PSMB7;PSMA5;RUVBL1;AP2M1;CLTB;VPS35;PSMD7;PSMA7;HIST1H2BC;PSMD6;AP2B1;AP2A1;PSMB6;GNG4;CTNNB1;PSMD8;PSMB1;H2AFZ;UBA52;RBX1;TLE1;PSMD11;PSMD2;AP2A2;PSMD3;PSMC4;PSMD12;PSMD4;AP2S1"
"298","Hemostasis Homo sapiens R-HSA-109582",0.000405965150429118,0.0103941077308145,0.25884680187547,1.55488639764441,127,249,"ATP2A3;MIF;KDM1A;JMJD1C;ALDOA;ITPR2;KIF12;PIK3R1;PIK3R3;RAPGEF4;KIF1B;PDE5A;PRKAR1B;SHC1;STIM1;KCNMB2;GLG1;CBX5;S100A10;GNAQ;CREBBP;EP300;JAK1;LGALS3BP;CYB5R1;TMSB4X;ATP2B4;ATP2B2;SERPING1;PSAP;KRAS;GNG5;P2RX4;HSPA5;PHF21A;RHOB;GNAS;DOCK9;ATP2A2;PRKCE;KIF13B;SLC8A1;CDC42;QSOX1;GNB2;PDE3B;GNB1;AKT3;BRPF3;ITGA6;PDPK1;PFN1;TLN1;SOD1;PRKACB;ITGAV;CAPZA2;CD63;ARRB2;ATP2B1;LAMP2;DGKH;BSG;LRP8;PPP2R5C;PPIA;KIF5C;CEACAM1;CDC37L1;RHOA;DGKZ;KCNMA1;PPP2R5A;PRKACA;RAB5A;ADRA2A;BCAR1;VEGFA;HMG20B;GNAI1;KLC1;PPP2CA;IRF2;CALM1;PTPN1;RAF1;DGKD;PIK3CA;YWHAZ;PRKAR1A;AK3;KIF5B;KIFAP3;APLP2;PRKCA;H3F3A;SOS1;HABP4;SLC7A8;KIF21A;PRKCB;ATP1B1;MAPK1;DGKE;PDGFA;GNAI2;SLC3A2;SCG3;PDE10A;GNG12;CLU"
"299","Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002",0.00223950049751778,0.0361788062847386,0.297441223183205,1.60062863764811,834,118,"ALDOA;ITPR2;PIK3R1;PIK3R3;RAPGEF4;SHC1;GNAQ;JAK1;LGALS3BP;CYB5R1;TMSB4X;SERPING1;PSAP;GNG5;HSPA5;RHOB;PRKCE;CDC42;QSOX1;GNB2;GNB1;AKT3;BRPF3;PDPK1;PFN1;TLN1;SOD1;CD63;ARRB2;LAMP2;DGKH;PPIA;CDC37L1;RHOA;DGKZ;ADRA2A;BCAR1;VEGFA;GNAI1;CALM1;PTPN1;RAF1;DGKD;PIK3CA;YWHAZ;APLP2;PRKCA;SOS1;HABP4;PRKCB;MAPK1;DGKE;PDGFA;GNAI2;SCG3;GNG12;CLU;RAP1B"
"300","G alpha (s) signalling events Homo sapiens R-HSA-418555",0.000473236494692991,0.0115205933544113,0.47654622511664,2.00325270181706,202,37,"GLP1R;GCGR;ADCY9;GIPR;GNG5;ADM2;GNAS;GRK5;ADORA2B;GNB2;PDE3B;GNB1;IAPP;ARRB2;VIPR1;GNAZ;GNAI1;GPR27;PDE8A;GNAI2;PDE10A;GNG12;GPR45"
"301","Class B/2 (Secretin family receptors) Homo sapiens R-HSA-373080",6.74045214953019e-06,0.00046455812545009,0.675996838303955,2.46419733850314,2,22,"GLP1R;GCGR;WNT4;GIPR;GNG5;ADM2;GNAS;GNB2;GNB1;FZD3;IAPP"
"302","Glucagon-type ligand receptors Homo sapiens R-HSA-420092",6.75961500721752e-05,0.00264158639097843,0.747962831695591,2.31300428783226,30,13,"GLP1R;GCGR;GIPR;GNG5;GNAS;GNB2;GNB1"
"303","Glucagon-like Peptide-1 (GLP1) regulates insulin secretion Homo sapiens R-HSA-381676",0.00237231528455321,0.0374775340166119,0.504571486810867,1.90781753524991,1046,25,"GLP1R;ITPR2;RAPGEF4;PRKAR1B;GNG5;GNAS;KCNB1;GNB2;GNB1;IQGAP1;PRKACB"
"304","Regulation of insulin secretion Homo sapiens R-HSA-422356",2.41281882384734e-06,0.00032573054121939,0.506810317266631,2.33276452048672,0,54,"GLP1R;CACNA1D;ITPR2;CACNA1A;SLC2A1;RAPGEF4;FFAR1;PRKAR1B;PLCB1;SLC2A2;GNAQ;ABCC8;GNG5;CACNB2;GNAS;KCNB1;GNB2;MARCKS;SNAP25;GNB1;CHRM3;AHCYL1;IQGAP1;PRKACB;PRKACA;ADRA2A;GNAI1;PRKAR1A;PRKCA;CACNB3;GNAI2;GNG12;SLC25A4;SYT5;VAMP2"
"305","Integration of energy metabolism Homo sapiens R-HSA-163685",1.00180324584252e-05,0.000595071128030455,0.429275702895123,2.12102521403434,3,75,"MLXIPL;GLP1R;ACLY;GCGR;CACNA1D;ITPR2;CACNA1A;SLC2A1;RAPGEF4;ADCY9;FFAR1;PRKAR1B;PLCB1;SLC2A2;GNAQ;ABCC8;GNG5;CACNB2;GNAS;KCNB1;GNB2;MARCKS;SNAP25;GNB1;CHRM3;AHCYL1;IQGAP1;PRKACB;STK11;ADIPOR1;PRKACA;ADRA2A;GNAI1;PPP2CA"
"306","Neuronal System Homo sapiens R-HSA-112316",0.00105063976457093,0.0205289480314188,0.309393464206218,1.66222850486255,391,117,"CACNA2D1;GLUL;CACNA1A;MYO6;CAMK2B;PTPRF;ADCY9;ABAT;COMT;GLS;PLCB1;KCNMB2;BRAF;NAAA;KCNC3;ABCC8;GNG5;GRIA2;KCNK16;GABRB3;CACNB2;AKAP9;KCNB2;KCNH1;KCNB1;GNB2;SNAP25;GNB1;PDPK1;RASGRF1;PRKACB;MDM2;GJD2;PPFIA1;KCNN3;UNC13B;KCNMA1;LIN7C;PRKACA;GABBR2;DLG4;DNAJC5;GAD1;CASK;GNAI1;KCNH2;NSF;CREB1;CALM1;RAF1;RTN3;RAB3A;ALDH2;PRKCA;FLOT1;PRKCB;CACNB3;MAPK1;GNAI2;HSPA8;DLG3;GNG12"
"307","Transmission across Chemical Synapses Homo sapiens R-HSA-112315",0.000526921851063611,0.0117651969107437,0.348068489738432,1.78256366404691,204,90,"CACNA2D1;GLUL;CACNA1A;MYO6;CAMK2B;ADCY9;ABAT;COMT;GLS;PLCB1;BRAF;NAAA;GNG5;GRIA2;GABRB3;CACNB2;AKAP9;GNB2;SNAP25;GNB1;PDPK1;RASGRF1;PRKACB;MDM2;PPFIA1;UNC13B;LIN7C;PRKACA;GABBR2;DLG4;DNAJC5;GAD1;CASK;GNAI1;NSF;CREB1;CALM1;RAF1;RAB3A;ALDH2;PRKCA;PRKCB;CACNB3;MAPK1;GNAI2;HSPA8;DLG3;GNG12"
"308","Muscle contraction Homo sapiens R-HSA-397014",0.00129324918986823,0.0240059380869291,0.366736912922853,1.77050437482729,523,67,"ATP2A3;CACNA2D1;TMOD1;CACNA1D;ITPR2;SCN9A;CAMK2B;STIM1;TMOD2;FKBP1B;ATP2B4;ATP2B2;SCN3A;KCNK16;DMPK;CACNB2;AKAP9;ATP2A2;SLC8A1;AHCYL1;TLN1;ATP2B1;TRPC1;PRKACA;MYL12B;KCNH2;CALM1;MYL6;HIPK1;CACNB3;ATP1A1;ATP1B1"
"309","Cardiac conduction Homo sapiens R-HSA-5576891",0.00186958395174032,0.0319118640038433,0.398669811350759,1.80320351576681,780,50,"ATP2A3;CACNA2D1;CACNA1D;ITPR2;SCN9A;CAMK2B;STIM1;FKBP1B;ATP2B4;ATP2B2;SCN3A;KCNK16;DMPK;CACNB2;AKAP9;ATP2A2;SLC8A1;AHCYL1;ATP2B1;TRPC1;PRKACA;KCNH2;CALM1;HIPK1;CACNB3;ATP1A1;ATP1B1"
"310","Platelet calcium homeostasis Homo sapiens R-HSA-418360",8.53849437882453e-05,0.00309260101281815,0.723020280247854,2.29107841888945,38,14,"ATP2A3;ITPR2;STIM1;ATP2B4;ATP2B2;P2RX4;ATP2A2;SLC8A1;ATP2B1;CALM1"
"311","Elevation of cytosolic Ca2+ levels Homo sapiens R-HSA-139853",0.000823308690223262,0.0169807417358548,0.848193761640855,1.99378392024838,390,6,"ITPR2;STIM1;P2RX4"
"312","Platelet homeostasis Homo sapiens R-HSA-418346",1.64549076762144e-05,0.000872697782113515,0.530387043074658,2.28722836453498,6,41,"ATP2A3;ITPR2;PDE5A;STIM1;KCNMB2;ATP2B4;ATP2B2;GNG5;P2RX4;GNAS;ATP2A2;SLC8A1;GNB2;PDE3B;GNB1;ATP2B1;LRP8;PPP2R5C;KCNMA1;PPP2R5A;PPP2CA;CALM1"
"313","GPCR ligand binding Homo sapiens R-HSA-500792",0.0026526216824241,0.0407261577080954,0.388336374040501,1.76453739111051,1105,51,"GLP1R;GCGR;WNT4;FFAR1;GIPR;CCL28;PSAP;PDYN;GNG5;CNR1;ADM2;GNAS;ADORA2B;GNB2;GNB1;CHRM3;FZD3;IAPP"
