Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
POLR2A HEK293 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,CYFIP2;PYGB;NAPB;H3F3B;STXBP1;PITPNA;MAPK8IP3;DNM3;FAM168B;PPP2R1A;SLC22A17;MAP1B;IMPAD1;AAK1;IDS;CALR;TSPYL4;ARL8A;ATP6V0A1
RBBP5 K562 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,PYGB;STAU2;WBP2;PITPNA;CD99L2;SYP;FAM126B;SYN1;SCAMP5;ENAH;PPP2CA;MAPK9;FAM168B;TMX2;SYT11;KIF5A;TBC1D24;CAMTA1;BEND6
MAFK IMR-90 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,NCKAP1;AHCYL1;SET;DST;SLC2A3;GHITM;AP2B1;ACTB;CIT;PURB;FAM168B;ACTR1B;SLC22A17;PSAP;NCDN;NFE2L1;SCN1A;CDS2;BEND6
USF2 HepG2 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,SLC36A1;NCKAP1;RAB3C;CBX6;ATP6AP1;WBP2;GOT2;ANK2;ENO2;EPM2AIP1;PURA;FAM168B;OPA1;ETNK1;MADD;VPS41;ATP6V0E2;MAPRE2;ATP6V0A1
TBP K562 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,SLC36A1;PYGB;NAPB;AHCYL1;CLSTN3;STXBP1;FAM126B;FAM168B;NCEH1;KIF5A;EEF1A2;VPS41;ATP13A2;RAB6B;ARL8A;ATP6V0A1;CDS2;GRINA;BEND6
USF2 HeLa-S3 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,CBX6;ATP6AP1;WBP2;PITPNA;GOT2;ATP2A2;ANK2;ENO2;DNAJC27;HK1;EPM2AIP1;FAM168B;NCEH1;PPP2R1A;DZANK1;VPS41;ATP6V1B2;SELT;TSPYL4
POLR2A GM18526 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,SLC36A1;ZYG11B;NAPB;CAB39;ATP6AP1;HSPA4;PITPNA;ENDOD1;MAPK8IP3;PPP2CA;FAM168B;SYNJ1;DZANK1;DNAJC5;PSAP;SERINC1;TRIM37;ATP6V0A1;BEND6
RCOR1 CH12.LX mm9,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,PTPRS;NDRG3;RNF14;SYP;AP2B1;ENO2;MAPK8IP3;ACTB;MECP2;PPP2CA;DISP2;SYNJ1;OPA1;GNB1;TBC1D24;NCDN;VAMP2;YWHAG;GRINA
E2F4 MCF 10A hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,NAPB;H3F3B;HSPA4;GOT2;RAP1GDS1;ANK2;GHITM;SYP;HK1;DNM3;EPM2AIP1;MAPK9;ETNK1;VPS41;IDS;CALR;ENPP5;NFE2L1;ATP6V0A1
HCFC1 MEL cell line mm9,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,RTN3;H3F3B;ATP6AP1;STAU2;CLSTN3;PITPNA;SLC2A3;GHITM;SYP;AP2B1;MAPK8IP3;EML2;MECP2;EPM2AIP1;ACTR1B;GNB1;IDS;GATSL2;ATP6V0A1
EP300 CH12.LX mm9,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,CYFIP2;NSF;TTYH3;PTPRS;STAU2;HSPA4L;ATP2A2;ANK2;CD99L2;ENO2;TTBK2;RNF157;PURA;MAPK9;SYNJ1;TBC1D24;YWHAG;PFKP;ATP6V0A1
BACH1 K562 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,NCKAP1;AHCYL1;PITPNA;GOT2;ELOVL6;AP2B1;ACTB;PTP4A2;TMX2;SYNJ1;DNAJC5;EEF1A2;MADD;PSAP;GNB1;OGDH;MAP4;NCDN;BEND6
MXI1 H1-hESC hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,NAPB;RAB3C;RTN3;CNTNAP2;H3F3B;CLSTN3;ATP1A3;ELOVL6;SYP;DNM1;SCAMP5;PPP2CA;IMPAD1;GNB1;SERINC1;ATP13A2;MAP4;CALR;TSPYL4
SAP30 H1-hESC hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,PYGB;H3F3B;ATP6AP1;RAP1GDS1;ANK2;CD99L2;FAM126B;CX3CL1;PGM2L1;CIT;CS;FAM168B;DZANK1;FUT9;NOVA1;TRIM2;CNTN1;ATP13A2;CALR
FOXA1 T47D hg19,8/889,0.725718937641452,1,0,0,0.852973946977007,0.273457030776033,OPA1;STAU2;ETNK1;PSAP;OGDH;TRIM37;ACTB;NFE2L1
USF1 ECC-1 hg19,22/2318,0.733196007168816,1,0,0,0.899615210039706,0.279188571346016,SLC36A1;NCKAP1;CBX6;ATP6AP1;CLSTN3;ANK2;SYT13;ENO2;SEPT3;PURA;FAM168B;OPA1;ETNK1;VPS41;ATP6V1B2;TRIM37;KIF1A;ATP6V0E2;MAPRE2;ENPP5;ATP6V0A1;BEND6
FOSL1 HCT116 hg19,3/360,0.734949911090353,1,0,0,0.789889415481833,0.243248760085216,DST;CNTN1;MAPRE2
SIN3A HCT116 hg19,6/689,0.738410621638292,1,0,0,0.825428707034716,0.25031555690688,PYGB;SNAP25;OGDH;ANK2;MAPK8IP2;MAPRE2
USF1 SK-N-SH hg19,26/2726,0.740079732013141,1,0,0,0.904055383823667,0.272118277156756,NCKAP1;PTPRS;CLSTN3;WBP2;PITPNA;ENO2;DNAJC27;FAM168B;ACTR1B;PSAP;CAMTA1;ATP6V0E2;ATP6V0A1;BEND6;SLC36A1;CBX6;ATP6AP1;ANK2;SYT13;SYN1;ETNK1;VPS41;ATP6V1B2;TRIM37;MAPRE2;GRINA
BCLAF1 K562 hg19,9/1007,0.740896345817378,1,0,0,0.847150515114577,0.254055820528384,PTP4A2;FAM168A;H3F3B;OPA1;GOT2;ELOVL6;AP2B1;ACTB;ELAVL3
HSF1 HepG2 hg19,2/249,0.741339146287094,1,0,0,0.76133919564514,0.227866591367107,EPM2AIP1;TSPYL4
KAT2A HeLa-S3 hg19,10/1112,0.742008978673656,1,0,0,0.852398649800539,0.254350587515443,SET;H3F3B;HSPA4;PITPNA;CALR;SYP;CELSR2;DNAJC27;EIF4G3;ACTB
SP1 H1-hESC hg19,16/1727,0.742640436107251,1,0,0,0.8781631023307,0.261291535683576,SNAP25;ATP6AP1;WBP2;APLP2;ELOVL6;AP2B1;ACTB;TTBK2;CIT;MAPK9;ACTR1B;OPA1;DZANK1;NCDN;ENPP5;NFE2L1
PAX5 GM12891 hg19,8/907,0.745863641547575,1,0,0,0.836046128845159,0.245139160183347,CYFIP2;NAPB;PTP4A2;FAM168B;CAB39;PPP2R1A;ATP6V0E2;GRINA
CTCF ECC-1 hg19,11/1220,0.746416386967127,1,0,0,0.85463444953772,0.249956368984448,SLC36A1;ABCA2;MAPK9;CBX6;AHCYL1;KCNA2;SRCIN1;ACTB;CDS2;ELAVL3;BEND6
POLR2AphosphoS5 PFSK-1 hg19,13/1427,0.747518440707979,1,0,0,0.863509101718051,0.251277957224139,PYGB;PITPNA;HSPA4L;ENDOD1;ANK2;AP2B1;DNM3;FAM168B;SLC22A17;ETNK1;TIMP2;SELT;EIF4G3
ZC3H11A CH12.LX mm9,13/1429,0.74928361558241,1,0,0,0.862300551540699,0.24889245493285,AHCYL1;ANK3;DNAJC27;EML2;HK1;CS;SYNGR1;ETNK1;SCD2;TIMP2;CDIP1;ATP6V0E2;SCN2B
SIN3A K562 hg19,6/698,0.749561997443628,1,0,0,0.814785643476962,0.234875199111903,SLC36A1;VPS41;ELOVL6;SYP;MAPK8IP3;ATP6V0A1
SRF MCF-7 hg19,15/1640,0.754700720165903,1,0,0,0.86695179748006,0.243989716897304,RAB3C;H3F3B;PITPNA;GHITM;AP2B1;HSPA12A;ACTB;CS;PURB;ACTR1B;TMX2;OPA1;DZANK1;MADD;OGDH
USF1 A549 hg19,26/2753,0.758056244033922,1,0,0,0.895188876245302,0.247965255775119,NCKAP1;PTPRS;WBP2;PITPNA;ENO2;PURA;FAM168B;OPA1;PSAP;ATP6V0E2;ATP6V0A1;SLC36A1;CBX6;ATP6AP1;ANK2;AP2B1;SYT13;MAPK8IP3;SEPT3;PTP4A2;ETNK1;VPS41;OGDH;ATP6V1B2;TRIM37;MAPRE2
NR3C1 A549 hg19,17/1855,0.763527642633804,1,0,0,0.868665448831773,0.234371106503529,PYGB;SNAP25;DST;SRCIN1;DNAJC27;ACTB;ELAVL3;SCAMP5;ENAH;PURB;PURA;PTP4A2;NCEH1;DZANK1;MAP1B;NCDN;GATSL2
TAF1 SK-N-SH hg19,11/1241,0.765875642454207,1,0,0,0.840172464493166,0.224103796430329,PPP2CA;ZYG11B;SNAP25;FAM168B;SYNJ1;SLC22A17;SCN8A;GOT2;GNB1;TIMP2;DNAJC27
TAF1 ECC-1 hg19,12/1346,0.766859629301489,1,0,0,0.845052569311916,0.22432047802523,NAPB;CAB39;SYNJ1;ATP6AP1;NEDD4;APLP2;HSPA4L;PSAP;SERINC1;EIF4G3;YWHAG;CDS2
GATA1 megakaryocyte mm9,6/715,0.769686667572359,1,0,0,0.795413117687999,0.208216701433718,NCKAP1;ARRB1;SLC2A3;MAPK8IP2;ZBTB7A;ENPP5
SPI1 GM12878 hg19,19/2068,0.770746965780151,1,0,0,0.870864539312659,0.22676890141603,LPGAT1;SLC24A3;KCNC1;CAB39;WBP2;KCNA2;CD99L2;SCAMP1;EML2;PURB;NCEH1;SYNJ1;TRIM2;MADD;PSAP;GNB1;ATP6V0E2;YWHAG;ATP6V0A1
RXRA SK-N-SH hg19,1/139,0.772219482947685,1,0,0,0.681918919840431,0.17626681102513,AAK1
POLR2AphosphoS5 HepG2 hg19,15/1668,0.776916543958924,1,0,0,0.852398649800539,0.215164463854392,SLC36A1;PYGB;ZYG11B;NAPB;AHCYL1;TTBK2;PPP2CA;PURA;SYNJ1;OGDH;TIMP2;SELT;EIF4G3;YWHAG;ATP6V0A1
SREBF1 HepG2 hg19,4/502,0.779219866254299,1,0,0,0.755272747871075,0.188411873848746,NCKAP1;ATP6AP1;WBP2;ETNK1
ZBTB7A HepG2 hg19,17/1881,0.782731834359513,1,0,0,0.856658377237075,0.209851427752661,NCKAP1;NAPB;AHCYL1;CAB39;STAU2;ABAT;SYP;CX3CL1;CIT;PURA;MAPK9;TIMP2;CALR;ZBTB7A;SPTBN1;ATP6V0A1;GRINA
RAD21 MEL cell line mm9,30/3199,0.78665478190985,1,0,0,0.888903374721662,0.213306389425396,NCKAP1;AHCYL1;NDRG3;CAB39;STAU2;RNF14;WBP2;ENDOD1;ARRB1;MAPK9;SYNGR1;PEG13;SCD2;MAP4;SLC36A1;ABCA2;HSPA4;GOT2;MAPK8IP3;SRCIN1;DNM1;PTP4A2;NCEH1;PKM;TMX2;NOVA1;MAP1A;ATP13A2;CDS2;GRINA
ATF3 A549 hg19,18/1991,0.788152101566807,1,0,0,0.856936784249502,0.204005957531152,SLC36A1;H3F3B;CAB39;AP2B1;FAM126B;MAPK8IP3;DNAJC27;ACTB;PPP2CA;EPM2AIP1;NCEH1;ACTR1B;OPA1;PPP2R1A;DZANK1;TRIM37;SELT;NFE2L1
GATA3 MCF-7 hg19,19/2095,0.789434972593251,1,0,0,0.859640986777364,0.2032516357227,SLC36A1;HSPA4;CADPS;SLC2A3;CELSR2;SRCIN1;PTP4A2;LARP1;ACTR1B;OPA1;EEF1A2;PSAP;AAK1;IDS;TRIM37;TSPYL4;VAMP2;ARL8A;ATP6V0A1
RAD21 K562 hg19,19/2100,0.79278001859037,1,0,0,0.857594222523132,0.199141525510669,SLC36A1;NCKAP1;ABCA2;PYGB;CBX6;AHCYL1;LPGAT1;CAB39;STAU2;HSPA4L;DNM1;PTP4A2;MAPK9;NCEH1;FAM168A;KIF5A;TIMP2;YWHAG;CDS2
RAD21 MCF-7 hg19,23/2508,0.793761260620832,1,0,0,0.869256294549385,0.200774336233614,ATP6V1A;SLC36A1;PYGB;CBX6;AHCYL1;LPGAT1;SLC24A3;SLC12A5;SLC6A17;H3F3B;KCNA2;CADPS;FAM126B;EML2;ELAVL3;CS;PTP4A2;MAPK9;NCEH1;ACTR1B;YWHAG;CDS2;BEND6
CTCF GM12801 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,SLC36A1;ABCA2;AHCYL1;H3F3B;CAB39;KCNA2;GOT2;MAPK8IP3;SRCIN1;DNM1;NCEH1;ACTR1B;NEDD4;KIF1B;YWHAG;ATP6V0A1;CDS2;BEND6
MAX endothelial cell of umbilical vein hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,SLC36A1;PYGB;PTPRS;HSPA4;WBP2;RAP1GDS1;KCNAB2;PURB;EPM2AIP1;PTP4A2;FAM168B;DZANK1;OGDH;TRIM37;MAP4;CALR;NFE2L1;YWHAG
SAP30 K562 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,WBP2;DIRAS1;TMOD2;GHITM;SYP;SYN1;PGM2L1;CIT;PURB;DISP2;FAM168B;TMX2;SYT11;SPOCK2;EEF1A2;TBC1D24;AAK1;ZBTB7A
CTCF NB4 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,SLC36A1;ABCA2;NAPB;RTN3;AHCYL1;LPGAT1;CAB39;STAU2;GOT2;GHITM;FAM126B;MAPK8IP3;DNM1;PTP4A2;NCEH1;OPA1;NEDD4;RCAN2
NFE2 GM12878 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,ATP6V1A;SLC36A1;CBX6;PTPRS;WBP2;SLC2A3;AP2B1;EPM2AIP1;FAM168B;PSAP;VPS41;TRIM37;CALR;ATP6V0E2;EIF4G3;TSPYL4;NFE2L1;CDS2
CHD4 K562 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,ABCA2;LPGAT1;PTPRS;STAU2;ATP2A2;CD99L2;DNAJC27;DNM1;TTBK2;PTP4A2;MAPK9;ACTR1B;ATP6V0E2;MAPRE2;EIF4G3;NFE2L1;YWHAG;PFKP
NFYB K562 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,WBP2;STXBP1;APLP2;ATP2A2;ATP1A3;ABAT;ACTB;TTBK2;CS;EPM2AIP1;PTP4A2;ACTR1B;PSAP;CNTN1;NCDN;TPPP;ENPP5;CDS2
EZH2 fibroblast of lung hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,MEG3;RAB3C;SNAP25;CADM3;NDRG4;SLC24A3;H3F3B;ANK2;SYT13;FAM126B;CX3CL1;SV2A;MAP1B;CAMTA1;SERINC1;NCDN;NAT8L;INA
BHLHE40 K562 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,ATP2A2;HSPA12A;FAM126B;MAPK8IP3;DNAJC27;SYN1;CS;NEDD4;IMPAD1;EEF1A2;VPS41;IDS;SERINC1;ATP13A2;MAPRE2;NFE2L1;ATP6V0A1;CDS2
HCFC1 K562 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,SLC12A5;PITPNA;AP2B1;MAPK8IP3;DISP2;PTP4A2;ACTR1B;TMX2;NEDD4;NACC2;KIF5A;VPS41;IDS;CALR;VAMP2;ARL8A;NFE2L1;ATP6V0A1
eGFP-FOS K562 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,RTN3;H3F3B;CD99L2;ELOVL6;GHITM;AP2B1;MAPK8IP3;CELSR2;SYT7;PURB;ACTR1B;EEF1A2;PSAP;GNB1;CAMTA1;YWHAG;SCN2B;BEND6
HCFC1 CH12.LX mm9,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,NSF;NDRG3;CAB39;ATP6AP1;HSPA4L;SYP;AP2B1;EML2;MAPK9;ACTR1B;PPP2R1A;CDIP1;IDS;CALR;TPPP;VAMP2;YWHAG;GRINA
YY1 NT2-D1 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,NAPB;SNAP25;AHCYL1;NDRG3;HSPA4;SYP;EPM2AIP1;TMX2;OPA1;ETNK1;SCN8A;VPS41;ATP6V1B2;MAP4;SELT;EIF4G3;VAMP2;ATP6V0A1
CBX8 K562 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,IGIP;CLSTN1;LHFPL4;CD99L2;ANK3;PGM2L1;ENAH;CAMK2N2;SCN8A;GNB1;TIMP2;CAMTA1;KIF1B;MAPRE2;SPTBN1;SCN1A;SCN2B;BEND6
SIRT6 H1-hESC hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,EPHA5;SLC36A1;SNAP25;SYT1;HSPA4;HSPA4L;GOT2;FAM126B;MAPK8IP3;PGM2L1;CS;PURB;PPP2CA;LARP1;NCEH1;TMX2;SPOCK2;TRIM37
POLR2A erythroblast hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,NAPB;CAB39;ATP6AP1;STXBP1;PITPNA;GOT2;ENDOD1;AP2B1;SCAMP1;FAM126B;PGM2L1;CIT;FAM168B;TMX2;GNB1;CALR;ZBTB7A;NFE2L1
MAZ K562 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,RTN3;SNAP25;CBX6;STXBP1;PITPNA;ATP1A3;MAPK8IP3;PGM2L1;PURA;OPA1;DZANK1;CAMK2N2;TIMP2;CAMTA1;NCDN;RAB6B;YWHAG;BEND6
NFYB HeLa-S3 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,ATP6AP1;WBP2;ATP2A2;GHITM;ACTB;CIT;CS;EPM2AIP1;PTP4A2;NCEH1;ACTR1B;FAM168A;SYNJ1;DZANK1;CAMTA1;NCDN;NFE2L1;CDS2
USF2 H1-hESC hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,NCKAP1;NAPB;CAB39;ATP6AP1;PITPNA;GOT2;ANK2;SYP;EPM2AIP1;FAM168B;OPA1;SLC22A17;MADD;VPS41;ATP6V1B2;ATP13A2;ENPP5;YWHAG
ELK1 HeLa-S3 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,SLC36A1;ABCA2;ZYG11B;H3F3B;ATP2A2;ELOVL6;AP2B1;EPM2AIP1;FAM168B;SYT11;IMPAD1;DNAJC5;GNB1;VPS41;AAK1;CALR;SELT;EIF4G3
POLR2A GM19099 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,NAPB;RTN3;ATP6AP1;PITPNA;AP2B1;MAPK8IP3;PPP2CA;NCEH1;SYNJ1;SYT11;DNAJC5;TRIM37;CALR;ZBTB7A;VAMP2;NFE2L1;YWHAG;ATP6V0A1
RELA GM19193 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,SET;CAB39;STAU2;HSPA4L;KCNA2;SCAMP1;FAM126B;MAPK8IP3;ACTB;CX3CL1;CS;PURB;PTP4A2;MADD;AAK1;CAMTA1;CALR;YWHAG
CHD1 GM12878 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,CYFIP2;PITPNA;GOT2;ENDOD1;KCNAB2;ENO2;DNAJC27;PURA;NCEH1;ETNK1;PSAP;GNB1;VPS41;MAP4;ATP6V0E2;ZBTB7A;TSPYL4;ARL8A
POLR2A GM15510 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,ATP6AP1;STXBP1;PITPNA;TMOD2;ABAT;SCAMP1;MAPK8IP3;FAM168B;SYNJ1;DZANK1;DNAJC5;AAK1;TRIM37;ATP13A2;CALR;YWHAG;ATP6V0A1;BEND6
MXI1 GM12878 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,ABCA2;NAPB;RTN3;AHCYL1;NDRG3;H3F3B;ENDOD1;CD99L2;ENO2;MAPK8IP3;EML2;PPP2CA;DISP2;EPM2AIP1;TMX2;ATP13A2;CALR;NFE2L1
MAX NB4 hg19,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,PYGB;STXBP1;ABAT;ANK2;CD99L2;SYP;MAPK8IP3;DNAJC27;CIT;PURB;TMX2;IMPAD1;SPOCK2;VPS41;TRIM37;ATP13A2;NFE2L1;ATP6V0A1
KAT2A CH12.LX mm9,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,RTN3;CBX6;AHCYL1;LPGAT1;PTPRS;CAB39;ATP6AP1;HSPA4;ACTB;TTBK2;NCEH1;SYNJ1;OPA1;SERINC1;TRIM37;ATP13A2;VAMP2;YWHAG
MAX MEL cell line mm9,18/2000,0.794300134780761,1,0,0,0.853080568720379,0.196459238950046,SLC36A1;CBX6;ATP6AP1;APLP2;ABAT;SYP;MAPK8IP3;DNAJC27;SYN1;CS;RNF157;PURB;DISP2;TBC1D24;CDIP1;VDAC1;TRIM37;NFE2L1
SUZ12 H1-hESC hg19,26/2827,0.803249174797372,1,0,0,0.871756270358443,0.190993350049634,STAU2;ATP1A3;ZDHHC22;RNF157;SYNGR1;DPP6;FAM168A;FUT9;SPOCK2;KIF5A;KIF1A;BEND6;CADM3;SYT1;GOT2;CADPS;NMNAT2;SRCIN1;MAP1B;ETNK1;DNAJC5;EEF1A2;MADD;GNB1;VDAC1;CDK5R2
ZMIZ1 MEL cell line mm9,12/1392,0.804449535331318,1,0,0,0.81712698153293,0.177804414535124,PKM;H3F3B;ATP6AP1;APLP2;DNAJC5;MADD;SCD2;IDS;ATP2A2;CALR;ENO2;ACTB
CHD1 H1-hESC hg19,34/3635,0.806719638707774,1,0,0,0.886588394818673,0.190420642292194,ATP6V1A;NCKAP1;PYGB;NDRG4;CAB39;WBP2;GHITM;ZDHHC22;ENO2;FAM168B;OPA1;SV2A;NEFL;KIF1B;SLC36A1;CADM3;IQSEC3;GOT2;CADPS;ATP2B2;ANK3;KCNAB2;HSPA12A;MAPK8IP3;SYN1;DNM3;NCEH1;NOVA1;NEDD4;VDAC1;SERINC1;SELT;ARL8A;NFE2L1
MEF2C GM12878 hg19,1/155,0.808012906129981,1,0,0,0.61152728940529,0.130363704421625,SYT11
USF1 HepG2 hg19,14/1608,0.809149680365217,1,0,0,0.825257598264601,0.174765923971714,SLC36A1;NCKAP1;CBX6;ATP6AP1;WBP2;ENO2;PURA;FAM168B;PSAP;VPS41;ATP6V1B2;TRIM37;ATP6V0E2;MAPRE2
FOSL1 C2C12 mm9,2/293,0.817765987035674,1,0,0,0.647008394933924,0.130164542468922,ENAH;ATP6V0E2
ZZZ3 GM12878 hg19,2/293,0.817765987035674,1,0,0,0.647008394933924,0.130164542468922,FAM126B;EIF4G3
GATA2 G1E mm9,3/424,0.82788185594927,1,0,0,0.670660824465707,0.126677649666306,CAB39;ATP1A3;CALR
NFIC SK-N-SH hg19,5/663,0.832548348191384,1,0,0,0.714832050209803,0.131002968631963,CS;TTYH3;SV2A;SCN8A;FAM126B
REST SK-N-SH hg19,14/1645,0.834102701366374,1,0,0,0.806695573258042,0.146333561423603,SYP;AP2B1;DNAJC27;SYN1;ENAH;DISP2;OPA1;ETNK1;GNB1;TIMP2;ATP6V1B2;SELT;SPTBN1;VAMP2
CBX3 K562 hg19,24/2682,0.834811658163234,1,0,0,0.848203399175122,0.153142393129133,H3F3B;STXBP1;HSPA4L;GOT2;ELOVL6;GHITM;SYP;SCAMP1;MAPK8IP3;SYN1;DNM1;CIT;SCAMP5;PPP2CA;FAM168A;SYNJ1;OPA1;MAP1B;ETNK1;AAK1;TRIM37;NCDN;SELT;MAPRE2
GATA1 MEL cell line mm9,27/2994,0.838128081539418,1,0,0,0.854790149018416,0.150942561352128,CAB39;CLSTN3;ENDOD1;SLC2A3;GHITM;ACTB;TTBK2;EPM2AIP1;MAPK9;PPP2R1A;DZANK1;SCD2;NCDN;ZBTB7A;ENPP5;ATP6V0A1;SYP;AP2B1;FAM126B;PGM2L1;CIT;CS;PKM;TMX2;MADD;SERINC1;VAMP2
SUPT20H HeLa-S3 hg19,1/172,0.839925779797346,1,0,0,0.551085638708255,0.0961323423523824,DZANK1
TAF7 K562 hg19,6/793,0.84682590003488,1,0,0,0.717175761849835,0.119237752906731,H3F3B;APLP2;TMOD2;THY1;SCAMP1;ACTB
ZKSCAN1 CH12.LX mm9,10/1240,0.849249225550862,1,0,0,0.764409111756612,0.12490642398955,RNF157;NCEH1;PTPRS;OPA1;RNF14;CAMK2N2;SCN8A;PSAP;ZBTB7A;ACTB
TCF12 GM12878 hg19,8/1023,0.851153550600182,1,0,0,0.741245199279139,0.119461100802796,CBX6;KCNA2;OGDH;MAP4;SELT;MAPK8IP3;ACTB;TTBK2
RXRA GM12878 hg19,2/318,0.851607742130737,1,0,0,0.596142955080628,0.0957579985859644,MAPK8IP3;ACTB
RAD21 SK-N-SH hg19,29/3228,0.852633684191176,1,0,0,0.85155364494324,0.135759167906506,ATP6V1A;SNAP25;AHCYL1;LPGAT1;KCNC1;HSPA4L;KCNA2;CX3CL1;ELAVL3;TIMP2;MAP4;ATP6V0E2;BEND6;SLC36A1;ABCA2;SLC12A5;SLC6A17;ATP6AP1;ELOVL6;SYP;SCAMP1;SRCIN1;DNM1;NCEH1;MAP1B;NEDD4;RCAN2;AAK1;CDS2
TFAP2A HeLa-S3 hg19,17/1995,0.854299149111397,1,0,0,0.807706469966385,0.127192651398235,SNAP25;NDRG3;CLSTN1;ARRB1;AP2B1;MAPK8IP3;SYT7;PTP4A2;MAPK9;NCEH1;ACTR1B;VDAC1;TRIM37;MAP4;MAPRE2;SPTBN1;NFE2L1
MAX A549 hg19,28/3133,0.855611093370519,1,0,0,0.847120471119999,0.132099403993838,NAPB;SET;STXBP1;PITPNA;PURB;EPM2AIP1;OPA1;DZANK1;TRIM2;IDS;MAP4;YWHAG;SLC6A17;ATP6AP1;GOT2;ANK2;SYT13;MAPK8IP3;ENAH;DNM3;OLFM1;MAP1B;GNB1;VPS41;ATP6V1B2;TRIM37;NFE2L1;CDS2
ATF1 K562 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,NAPB;RTN3;SNAP25;AHCYL1;H3F3B;APLP2;PITPNA;AP2B1;PPP2CA;NCEH1;TMX2;SYT11;GNB1;VPS41;IDS;CDK5R2;ATP6V0A1
ARID3A K562 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,NCKAP1;LPGAT1;CAB39;ATP6AP1;WBP2;GOT2;ENDOD1;ATP2A2;ELOVL6;SCAMP1;PPP2R1A;PSAP;GNB1;OGDH;AAK1;TRIM37;CALR
WHSC1 K562 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,SLC36A1;NAPB;CNTNAP2;RAP1GDS1;AP2B1;FAM126B;PPP2CA;NCEH1;TMX2;PSAP;OGDH;TRIM37;MAPRE2;EIF4G3;NFE2L1;YWHAG;CDS2
EZH2 myotube hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,EPHA5;H3F3B;KCNC1;DST;GOT2;CADPS;ANK3;AP2B1;RNF157;DPP6;SLC22A17;FUT9;NOVA1;KIF1A;ATP6V0E2;RAB6B;SCN2B
